construct_seconds,family,instance,method,n,query_seconds,repeat,seed,total_seconds
3.299182166000719,many_breakpoints,many_breakpoints_n360_m6_g18_s23,dense,360,0.09734108400061814,1,23,3.396675375000086
0.0069301670000641025,many_breakpoints,many_breakpoints_n360_m6_g18_s23,compressed,360,0.0015514999995502876,1,23,0.008545583999875817
0.006843874999503896,many_breakpoints,many_breakpoints_n360_m6_g18_s23,compressed,360,0.001463625000724278,2,23,0.008407416999943962
3.3220274999994217,many_breakpoints,many_breakpoints_n360_m6_g18_s23,dense,360,0.0992250419994889,2,23,3.421412458999839
3.28716329100007,many_breakpoints,many_breakpoints_n360_m6_g18_s23,dense,360,0.10127925000051619,3,23,3.388596959000097
0.006978249999519903,many_breakpoints,many_breakpoints_n360_m6_g18_s23,compressed,360,0.001533582999400096,3,23,0.00857724999968923
0.006939791000149853,many_breakpoints,many_breakpoints_n360_m6_g18_s23,compressed,360,0.0016138329992827494,4,23,0.008617665999736346
3.333982458000719,many_breakpoints,many_breakpoints_n360_m6_g18_s23,dense,360,0.09786370800065924,4,23,3.4319963749994713
0.013925582999945618,many_breakpoints,many_breakpoints_n720_m6_g26_s21,compressed,720,0.002946167000118294,0,21,0.016996915999698103
13.687502374999895,many_breakpoints,many_breakpoints_n720_m6_g26_s21,dense,720,0.3699205000002621,0,21,14.057740374999412
13.487550666000061,many_breakpoints,many_breakpoints_n720_m6_g26_s21,dense,720,0.36278433299958124,1,21,13.85056829200039
0.013420875000520027,many_breakpoints,many_breakpoints_n720_m6_g26_s21,compressed,720,0.0029421669996736455,1,21,0.0164939169999343
0.013292458000250917,many_breakpoints,many_breakpoints_n720_m6_g26_s21,compressed,720,0.002913790999627963,2,21,0.016342040999916208
13.447908833999463,many_breakpoints,many_breakpoints_n720_m6_g26_s21,dense,720,0.3665530829994168,2,21,13.814716333999968
13.445405540999673,many_breakpoints,many_breakpoints_n720_m6_g26_s21,dense,720,0.37421816699952615,3,21,13.819908832999317
0.013526749999982712,many_breakpoints,many_breakpoints_n720_m6_g26_s21,compressed,720,0.0031065419998412835,3,21,0.016751665999436227
0.013596416999462235,many_breakpoints,many_breakpoints_n720_m6_g26_s21,compressed,720,0.0029862080000384594,4,21,0.016703041999790003
13.429808083000353,many_breakpoints,many_breakpoints_n720_m6_g26_s21,dense,720,0.3885208749998128,4,21,13.818594583999584
13.47963479200007,many_breakpoints,many_breakpoints_n720_m6_g26_s22,dense,720,0.3854014170001392,0,22,13.865322749999905
0.01367254100023274,many_breakpoints,many_breakpoints_n720_m6_g26_s22,compressed,720,0.002951415999632445,0,22,0.0167516669998804
0.014946041999792214,many_breakpoints,many_breakpoints_n720_m6_g26_s22,compressed,720,0.0032882499999686843,1,22,0.01839354200001253
13.506075332999899,many_breakpoints,many_breakpoints_n720_m6_g26_s22,dense,720,0.3699477919999481,1,22,13.876299166000535
13.565352708000319,many_breakpoints,many_breakpoints_n720_m6_g26_s22,dense,720,0.37368083399996976,2,22,13.939299499999834
0.013285832999827107,many_breakpoints,many_breakpoints_n720_m6_g26_s22,compressed,720,0.0029480419998435536,2,22,0.01636945799964451
0.013369291999879351,many_breakpoints,many_breakpoints_n720_m6_g26_s22,compressed,720,0.003003957999681006,3,22,0.01649945899953309
13.484266459000537,many_breakpoints,many_breakpoints_n720_m6_g26_s22,dense,720,0.367447292000179,3,22,13.851980792000177
13.433428833000107,many_breakpoints,many_breakpoints_n720_m6_g26_s22,dense,720,0.36894391599980736,4,22,13.802663125000436
0.01349979099995835,many_breakpoints,many_breakpoints_n720_m6_g26_s22,compressed,720,0.003018917000190413,4,22,0.0166420420000577
0.013977915999930701,many_breakpoints,many_breakpoints_n720_m6_g26_s23,compressed,720,0.0030473329998130794,0,23,0.017152207999970415
13.544955833000131,many_breakpoints,many_breakpoints_n720_m6_g26_s23,dense,720,0.36686516600002506,0,23,13.91207970800042
13.474131291999583,many_breakpoints,many_breakpoints_n720_m6_g26_s23,dense,720,0.3667838749997827,1,23,13.841222333999212
0.01359733299977961,many_breakpoints,many_breakpoints_n720_m6_g26_s23,compressed,720,0.0030295840006147046,1,23,0.016746874999626016
0.013484958999470109,many_breakpoints,many_breakpoints_n720_m6_g26_s23,compressed,720,0.0030236249995141407,2,23,0.016641207999782637
13.432315500000186,many_breakpoints,many_breakpoints_n720_m6_g26_s23,dense,720,0.3762257079997653,2,23,13.80881354200028
13.48780133299988,many_breakpoints,many_breakpoints_n720_m6_g26_s23,dense,720,0.37240483299956395,3,23,13.860450666999895
0.013600833999589668,many_breakpoints,many_breakpoints_n720_m6_g26_s23,compressed,720,0.003004749999490741,3,23,0.016741041000386758
0.013815708000038285,many_breakpoints,many_breakpoints_n720_m6_g26_s23,compressed,720,0.0030580410002585268,4,23,0.017015790999721503
13.564855540999815,many_breakpoints,many_breakpoints_n720_m6_g26_s23,dense,720,0.3814450410000063,4,23,13.94655395800055
