adaptive_speedup,clique_interval_lp_evaluations,clique_interval_matrix_nnz,clique_interval_matrix_storage_bytes,clique_relative_gap,clique_root_bound,clique_seconds,clique_solver_iterations,clique_splits,clique_status,clique_theta_evaluations,clique_theta_fraction,compressed_all_interval_bounds_certified,compressed_interval_bound_evaluations,compressed_maximum_oracle_optimality_gap,compressed_maximum_scaled_oracle_optimality_gap,compressed_multiplier_evaluations,compressed_relative_gap,compressed_root_bound,compressed_seconds,compressed_splits,compressed_status,compressed_theta_evaluations,compressed_theta_fraction,configuration,family,final_lower_bound_relative_difference,gamma,instance,menu_size,n,repeats,seed,theta_count
1.969944983742771,8,198152,2470080,5.465452038788642e-15,26642.059683392028,0.7204201250006008,23780,4,tolerance,12,0.46153846153846156,True,7,0.00024303621830767952,9.292341544763085e-09,336,3.76296372870598e-13,26625.272941920466,0.3657057079999504,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,37,near_tie_n1440_m6_g37_s15,6,1440,5,15,26
1.2339894609305013,15,88438,1104636,0.0,8441.152159429244,0.2785977500006993,11946,7,exact,24,0.013325930038867296,True,15,5.3528287025983445e-05,6.612661600519955e-09,720,5.970717590555084e-14,8438.85273655004,0.2257699589999902,7,tolerance,24,0.013325930038867296,primary,many_breakpoints,0.0,18,many_breakpoints_n360_m6_g18_s11,6,360,5,11,1801
1.2116040992860697,15,88438,1104636,0.0,8428.460898233889,0.2789169170000605,11885,7,exact,24,0.013325930038867296,True,15,5.4021917094360106e-05,6.689301150091205e-09,720,4.706521708477756e-14,8425.323721735671,0.23020466599973588,7,tolerance,24,0.013325930038867296,primary,many_breakpoints,0.0,18,many_breakpoints_n360_m6_g18_s12,6,360,5,12,1801
1.2435087622100565,15,88438,1104636,0.0,8443.364294545463,0.28050837499995396,11988,7,exact,24,0.013325930038867296,True,15,5.40159635420423e-05,6.67747657435011e-09,720,2.6893646870729695e-13,8441.022470985712,0.22557812499962893,7,tolerance,24,0.013325930038867296,primary,many_breakpoints,0.0,18,many_breakpoints_n360_m6_g18_s13,6,360,5,13,1801
1.2357980351607052,15,88438,1104636,0.0,8447.466934077447,0.27881833300034486,11759,7,exact,24,0.013325930038867296,True,15,5.4068716053734533e-05,6.680509850138916e-09,720,8.61632964035454e-15,8444.381677444855,0.22561804199995095,7,tolerance,24,0.013325930038867296,primary,many_breakpoints,0.0,18,many_breakpoints_n360_m6_g18_s14,6,360,5,14,1801
1.2436789206030672,15,88438,1104636,0.0,8464.37699997719,0.2798621659994751,11640,7,exact,24,0.013325930038867296,True,15,5.384849646361545e-05,6.6378836856123014e-09,720,1.2661097028678804e-13,8462.021547278553,0.22502766699926724,7,tolerance,24,0.013325930038867296,primary,many_breakpoints,0.0,18,many_breakpoints_n360_m6_g18_s15,6,360,5,15,1801
1.379135744096529,15,176765,2207760,7.693890683338669e-07,16750.367449519636,0.6236898329998439,23053,7,tolerance,24,0.006664815329075257,True,15,0.00013172014951123856,8.50300062924085e-09,720,7.693891975401002e-07,16724.898016089213,0.45223237499976676,7,tolerance,24,0.006664815329075257,primary,many_breakpoints,0.0,26,many_breakpoints_n720_m6_g26_s11,6,720,5,11,3601
1.3329248154151416,15,176765,2207760,7.786023542818763e-07,16700.956971301068,0.6153165830000944,23179,7,tolerance,24,0.006664815329075257,True,15,0.00013212795965955593,8.549674560873564e-09,720,7.786024546501625e-07,16673.310024234215,0.461628875000315,7,tolerance,24,0.006664815329075257,primary,many_breakpoints,0.0,26,many_breakpoints_n720_m6_g26_s12,6,720,5,12,3601
1.3727865578588305,15,176765,2207760,7.752848452639214e-07,16726.319341256836,0.6233277500004988,23607,7,tolerance,24,0.006664815329075257,True,15,0.0001322326024819631,8.548347345029467e-09,720,7.752848958047556e-07,16699.60045452933,0.4540602079996461,7,tolerance,24,0.006664815329075257,primary,many_breakpoints,0.0,26,many_breakpoints_n720_m6_g26_s13,6,720,5,13,3601
1.3656144420360168,15,176765,2207760,7.863411239361593e-07,16707.846314543425,0.6189314590001231,23528,7,tolerance,24,0.006664815329075257,True,15,0.00013228655370767228,8.55906868425207e-09,720,7.863411690846829e-07,16679.664006525247,0.45322562499950436,7,tolerance,24,0.006664815329075257,primary,many_breakpoints,0.0,26,many_breakpoints_n720_m6_g26_s14,6,720,5,14,3601
1.3612059233750846,15,176765,2207760,7.924105447530663e-07,16714.76366963374,0.6183868329999314,23466,7,tolerance,24,0.006664815329075257,True,15,0.00013259277693578042,8.576922381333822e-09,720,7.924105966427805e-07,16686.151724522577,0.4542933749999065,7,tolerance,24,0.006664815329075257,primary,many_breakpoints,0.0,26,many_breakpoints_n720_m6_g26_s15,6,720,5,15,3601
1.6794628967858647,17,396478,4953780,2.0721808978297e-07,33037.40991377305,1.8385601669997413,56646,8,tolerance,27,0.003749479238994584,True,17,0.0002223205447080545,7.501894602087183e-09,833,2.072181088091185e-07,32888.02691977671,1.0947310420006033,8,tolerance,27,0.003749479238994584,primary,many_breakpoints,0.0,37,many_breakpoints_n1440_m6_g37_s11,6,1440,5,11,7201
1.7484967117092611,17,396478,4953780,2.0787601286331199e-07,33059.28078411112,1.891444333000436,57851,8,tolerance,27,0.003749479238994584,True,17,0.00022312790679279715,7.524233130777579e-09,833,2.078760119789051e-07,32907.7459504743,1.0817545840000093,8,tolerance,27,0.003749479238994584,primary,many_breakpoints,0.0,37,many_breakpoints_n1440_m6_g37_s12,6,1440,5,12,7201
1.7049006965787592,17,396478,4953780,2.0653661135693279e-07,33057.573374305066,1.849478832999921,57392,8,tolerance,27,0.003749479238994584,True,17,0.00022136742336442694,7.46584032688884e-09,833,2.0653662196925167e-07,32909.493311237646,1.0848015000001396,8,tolerance,27,0.003749479238994584,primary,many_breakpoints,0.0,37,many_breakpoints_n1440_m6_g37_s13,6,1440,5,13,7201
1.6537272440159236,17,396478,4953780,2.0719505576121383e-07,33012.10019356814,1.7790289169997777,56576,8,tolerance,27,0.003749479238994584,True,17,0.0002227251316071488,7.516166481938292e-09,833,2.071950767938204e-07,32864.025407098634,1.0757692500001212,8,tolerance,27,0.003749479238994584,primary,many_breakpoints,0.0,37,many_breakpoints_n1440_m6_g37_s14,6,1440,5,14,7201
